Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"use wisconopen16gb; select ten, max(ten) as max from wiscondefopen16gb /*+ hash */ group by ten;",3,10.403476961s,10.403158679s,6.561458ms,0ns,10,290,18083796,0.00%,190404
"use wisconopen16gb; select ten, max(ten) as max from wiscondefopen16gb /*+ hash */ group by ten;",4,10.322881365s,10.322560399s,6.475603ms,0ns,10,290,18083796,0.00%,190404
"use wisconopen16gb; select ten, max(ten) as max from wiscondefopen16gb /*+ hash */ group by ten;",5,9.941221022s,9.940902496s,6.070092ms,0ns,10,290,18083796,0.00%,190404
"use wisconopen16gb; select ten, max(ten) as max from wiscondefopen16gb /*+ hash */ group by ten;",6,10.137586558s,10.13728068s,7.11323ms,0ns,10,290,18083796,0.00%,190404
"use wisconopen16gb; select ten, max(ten) as max from wiscondefopen16gb /*+ hash */ group by ten;",7,10.23356362s,10.233231862s,6.465696ms,0ns,10,290,18083796,0.00%,190404
"use wisconopen16gb; select ten, max(ten) as max from wiscondefopen16gb /*+ hash */ group by ten;",8,9.975977255s,9.975672485s,6.127247ms,0ns,10,290,18083796,0.00%,190404
"use wisconopen16gb; select ten, max(ten) as max from wiscondefopen16gb /*+ hash */ group by ten;",9,10.098553016s,10.098402684s,2.151307ms,0ns,10,290,18083796,0.00%,190404
"use wisconopen16gb; select ten, max(ten) as max from wiscondefopen16gb /*+ hash */ group by ten;",10,10.347195815s,10.346873113s,6.347261ms,1ms,10,290,18083796,0.00%,190404
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",1,33.54635591s,33.546039431s,7.200399ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",2,31.878083289s,31.877745988s,2.217252ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",3,31.590701628s,31.590391241s,6.833364ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",4,33.983882938s,33.983573442s,6.578124ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",5,32.248080315s,32.247772528s,7.233793ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",6,31.730543908s,31.730202568s,6.235429ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",7,31.941778392s,31.941472168s,6.878378ms,1ms,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",8,32.035250084s,32.035094467s,2.309224ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",9,32.417585702s,32.417279173s,5.930191ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",10,32.126981292s,32.126676029s,7.512566ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",1,19.294553678s,19.294258326s,7.106649ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",2,20.083892686s,20.083756229s,2.242306ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",3,20.680355051s,20.680040637s,6.901861ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",4,19.895797152s,19.895466424s,7.613289ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",5,20.423907304s,20.423601765s,5.708673ms,1ms,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",6,20.022183049s,20.02187398s,7.121686ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",7,20.550506358s,20.55019322s,7.242366ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",8,20.046692322s,20.046386404s,6.078073ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",9,19.761683407s,19.761535046s,2.358441ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'true';use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb group by ten;",10,19.990019333s,19.989720774s,6.9208ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",1,20.194146793s,20.193839242s,7.136704ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",2,20.151186981s,20.150868361s,6.109975ms,1ms,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",3,20.382869369s,20.382474988s,6.81079ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",4,20.680119632s,20.67979702s,6.811087ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",5,20.329621699s,20.329304116s,6.730332ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",6,21.042136532s,21.041817412s,6.262803ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",7,19.687411064s,19.687100753s,6.657996ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",8,20.061961708s,20.061644185s,6.440965ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",9,19.966556536s,19.966139424s,6.344119ms,0ns,10,290,36168131,0.00%,380800
"use wisconopen32gb; select ten, max(ten) as max from wiscondefopen32gb /*+ hash */ group by ten;",10,20.101306562s,20.101159294s,2.11846ms,0ns,10,290,36168131,0.00%,380800
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",1,63.977474178s,63.977037661s,6.671847ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",2,63.563710913s,63.563411016s,6.677825ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",3,64.503325516s,64.503172192s,2.550226ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",4,64.250271702s,64.249966878s,6.898515ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",5,65.953207133s,65.9528704s,7.053871ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",6,64.178595232s,64.178270617s,6.500362ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",7,64.443231857s,64.442926789s,6.230868ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",8,64.904184828s,64.90388364s,6.246257ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",9,63.481049433s,63.480756545s,7.335956ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",10,65.548278706s,65.548137637s,2.503424ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",1,40.137723118s,40.13758228s,5.441028ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",2,41.265237053s,41.264937589s,7.714054ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",3,40.899637476s,40.899238698s,6.501876ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",4,40.364237115s,40.363859219s,6.900907ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",5,40.080156299s,40.079847912s,6.999797ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",6,41.102326181s,41.101998192s,5.889913ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",7,40.359327027s,40.359002065s,6.632335ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",8,40.511154205s,40.510849749s,6.249204ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",9,40.679815829s,40.679494488s,6.334789ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'true';use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb group by ten;",10,40.708592427s,40.708279769s,6.407357ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",1,41.156256835s,41.155944174s,7.109403ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",2,41.599691124s,41.599377976s,6.673902ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",3,39.0799304s,39.079623671s,6.179554ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",4,40.138147854s,40.137841882s,7.227102ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",5,40.408541119s,40.408208423s,6.195668ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",6,40.977888302s,40.977579374s,7.658662ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",7,42.356984772s,42.356671423s,7.153618ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",8,41.953774499s,41.953414247s,5.330319ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",9,40.039994454s,40.039837323s,2.351267ms,0ns,10,290,72335919,0.00%,761601
"use wisconopen64gb; select ten, max(ten) as max from wiscondefopen64gb /*+ hash */ group by ten;",10,39.888330016s,39.888028237s,7.123214ms,0ns,10,290,72335919,0.00%,761601
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",1,2.061414526s,2.061275262s,2.179081ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",2,2.037745188s,2.037424518s,6.490761ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",3,2.019803326s,2.019502615s,6.855878ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",4,2.108413537s,2.108260386s,4.352226ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",5,2.077119268s,2.076984713s,2.310161ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",6,2.007762849s,2.007621127s,2.296121ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",7,1.991910467s,1.991597763s,6.858333ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",8,1.963231932s,1.963095461s,2.341632ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",9,2.023460185s,2.023315164s,2.28951ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",10,2.219915629s,2.219607983s,6.388152ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",1,1.319579746s,1.319158762s,5.422083ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",2,1.272833287s,1.272676489s,2.361792ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",3,1.543925175s,1.543622395s,6.576295ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",4,1.472514087s,1.472213792s,7.770202ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",5,1.337365567s,1.337043201s,6.971342ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",6,1.311192066s,1.311051347s,2.370077ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",7,1.382592681s,1.382279506s,6.236842ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",8,1.557116646s,1.556778544s,7.026331ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",9,1.421889228s,1.421588926s,6.417725ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'true';use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb group by ten;",10,1.298243411s,1.297948459s,7.020259ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",1,1.307278244s,1.306974498s,6.565683ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",2,1.249031799s,1.248740808s,6.58698ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",3,1.487584458s,1.487268676s,7.462497ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",4,1.47852982s,1.478223945s,6.998686ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",5,1.331322306s,1.331177583s,2.229652ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",6,1.491073379s,1.490758673s,6.136696ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",7,1.537123351s,1.536979003s,2.181654ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",8,1.325228612s,1.325088191s,2.126389ms,0ns,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",9,1.28321573s,1.282915816s,6.986302ms,1ms,10,290,2260380,0.00%,23804
"use wisconopen2gb; select ten, min(ten) as min from wiscondefopen2gb /*+ hash */ group by ten;",10,1.31318236s,1.313033603s,2.422406ms,0ns,10,290,2260380,0.00%,23804
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",1,4.126339041s,4.125993874s,8.607151ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",2,4.002560915s,4.002271138s,6.603044ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",3,4.077543488s,4.077227885s,6.937219ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",4,4.153778613s,4.153480684s,6.099241ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",5,4.184562388s,4.18424411s,5.879883ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",6,3.978083159s,3.97779376s,6.35568ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",7,4.064970991s,4.064607611s,6.129214ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",8,3.989280803s,3.988983478s,6.182861ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",9,4.189297844s,4.189000471s,6.6268ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",10,4.080945795s,4.08064738s,6.277264ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",1,2.642199842s,2.64189908s,6.436651ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",2,2.522829264s,2.522536548s,6.366087ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",3,2.49784034s,2.497496029s,6.370948ms,1ms,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",4,2.574418627s,2.574111416s,6.266745ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",5,2.751831593s,2.75152625s,6.22424ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",6,2.708487924s,2.708178505s,6.255376ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",7,2.535757737s,2.535615203s,2.149337ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",8,2.728613063s,2.728312108s,6.208593ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",9,2.984340606s,2.984038256s,7.031423ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'true';use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb group by ten;",10,2.742879636s,2.742579349s,6.743688ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",1,2.561607638s,2.561296167s,6.386423ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",2,2.511982818s,2.511666691s,6.913653ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",3,2.676083062s,2.675760741s,6.322328ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",4,2.559960476s,2.55968453s,6.274624ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",5,2.572435814s,2.572107529s,7.424986ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",6,2.461356223s,2.461045141s,7.051835ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",7,2.84719222s,2.846909284s,5.742758ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",8,2.654083163s,2.653937148s,2.381689ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",9,2.565030861s,2.564723825s,6.596869ms,0ns,10,290,4520789,0.00%,47604
"use wisconopen4gb; select ten, min(ten) as min from wiscondefopen4gb /*+ hash */ group by ten;",10,2.610885801s,2.610496716s,4.713551ms,0ns,10,290,4520789,0.00%,47604
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",1,8.486419778s,8.486276249s,2.290399ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",2,8.324905511s,8.324608249s,6.763556ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",3,8.606224762s,8.606084499s,2.195758ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",4,8.549750179s,8.54942203s,6.389133ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",5,8.256578973s,8.256275863s,3.000529ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",6,8.259971705s,8.259670152s,6.218712ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",7,8.149650482s,8.149356459s,6.123782ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",8,8.191615087s,8.191469685s,2.237393ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",9,8.328815902s,8.328505228s,7.859304ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'false';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",10,7.979094497s,7.978804119s,6.096311ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'true';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",1,4.994300847s,4.994001535s,6.351407ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'true';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",2,5.082441465s,5.082137275s,6.879097ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'true';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",3,5.280027141s,5.279639445s,6.894357ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'true';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",4,5.088377708s,5.088068985s,6.791532ms,0ns,10,290,9041708,0.00%,95203
"set `compiler.optimize.groupby` 'true';use wisconopen8gb; select ten, min(ten) as min from wiscondefopen8gb group by ten;",5,5.468864029s,5.468724648s,2.342429ms,0ns,10,290,9041708,0.00%,95203
