Timestamp, CPU Usage (%), Memory Usage (%), Disk Read (kB/s), Disk Write (kB/s)
2024-09-26 21:52:20, 0.8, 8.16727, 0.13 21.85
2024-09-26 21:52:26, 0, 8.16779, 0.13 21.85
2024-09-26 21:52:31, 0, 8.16816, 0.13 21.85
2024-09-26 21:52:36, 0.8, 8.16352, 0.13 21.85
2024-09-26 21:52:41, 0.8, 8.16312, 0.13 21.85
2024-09-26 21:52:46, 0.8, 8.16311, 0.13 21.85
2024-09-26 21:52:51, 0.8, 8.16309, 0.13 21.85
2024-09-26 21:52:57, 3.9, 8.16308, 0.13 21.85
2024-09-26 21:53:02, 1.6, 8.16364, 0.13 21.85
2024-09-26 21:53:07, 0, 8.16363, 0.13 21.85
2024-09-26 21:53:12, 0.8, 8.16284, 0.13 21.85
